index,energy,avg_density_small,avg_density_channel,avg_density_large,frac_small,frac_channel,frac_large,ratio_vs_uniform_small,ratio_vs_uniform_channel,ratio_vs_uniform_large,uniform_baseline_1_over_area_total
22,0.0017633747236567381,2.93726510321801e-32,7.590603558601714e-09,6.9061861690421655e-06,2.1688471795651463e-27,8.789159860504924e-05,0.9998983521124318,6.535326736706975e-27,0.0016888865199782056,1.5366057040533747,4.49444262169827e-06
23,0.0018961069625751843,6.501858015389386e-32,2.1744757996651002e-09,6.906688643651321e-06,4.800906939983369e-27,2.5178255284322197e-05,0.9999711018937691,1.4466439028500922e-26,0.0004838143419980858,1.536717503146488,4.49444262169827e-06
24,0.0019323429424301557,1.352064532661493e-05,1.2802653979761975e-07,2.335909366693083e-31,0.9983509302719199,0.0014824193043166392,3.381999658379246e-26,3.0083030232358423,0.028485521025351002,5.197328263611109e-26,4.49444262169827e-06
25,0.002045512065037981,1.3614743213584161e-30,4.8049190135221336e-08,6.902466153084091e-06,1.005299024147841e-25,0.0005563615725757278,0.9993597570419739,3.029239520792835e-25,0.01069080065751634,1.5357780116627509,4.49444262169827e-06
26,0.00211419849430912,1.3515049101245065e-05,1.5975937232504648e-07,8.633418402669124e-29,0.9979377105868343,0.001849853772151713,1.2499722165936439e-23,3.007057879879723,0.03554598106420587,1.9209096943386722e-23,4.49444262169827e-06
27,0.0021162923946416623,1.6770893970764735e-28,6.962010389004413e-09,6.9062493959264116e-06,1.2383460399072973e-23,8.06131182942821e-05,0.9999075062904136,3.731473595813241e-23,0.0015490264255223147,1.5366197718454386,4.49444262169827e-06
28,0.00213802430260309,1.3727213855314499e-30,6.527925122125583e-09,6.906282600816547e-06,1.0136037438625673e-25,7.558684498909213e-05,0.9999123137940221,3.05426390116591e-25,0.0014524437558975757,1.5366271598338792,4.49444262169827e-06
29,0.0023121759019291816,1.3505761103687938e-05,2.1438745285461807e-07,1.8382149063091864e-30,0.9972518941352136,0.0024823923166036226,2.6614226878016296e-25,3.004991328287255,0.047700565097793954,4.0899730200907503e-25,4.49444262169827e-06
30,0.0023920660249177315,3.5157619045299154e-30,4.9456387964490474e-08,6.902355186957485e-06,2.5960034326858445e-25,0.0005726555162408352,0.9993436910332656,7.822464764721925e-25,0.011003897952935236,1.5357533220324795,4.49444262169827e-06
31,0.0024223129944410233,1.7094169393195317e-30,3.5780553693163365e-08,6.903603105032455e-06,1.2622163738241491e-25,0.0004143030312131386,0.999524368355914,3.8034014074777784e-25,0.007961065855067768,1.536030980060406,4.49444262169827e-06
32,0.0025590240176854937,3.4353996248257845e-32,9.5713003902073e-10,6.906796413973443e-06,2.536664728975111e-27,1.1082608721821032e-05,0.9999867052043171,7.643661103248626e-27,0.00021295856229199534,1.5367414817198493,4.49444262169827e-06
33,0.0027186117914716566,1.3478502577379143e-05,3.718093647202205e-07,1.15325873052796e-28,0.9952391518110986,0.004305180634095433,1.669722587820296e-23,2.998926387959127,0.08272646822215489,2.565966077662795e-23,4.49444262169827e-06
34,0.002738155783967056,2.5475977071273556e-28,6.064342133401124e-08,6.901345011212552e-06,1.8811206709657682e-23,0.0007021901756265163,0.999197434758387,5.668328470427152e-23,0.013492979316553499,1.535528560959759,4.49444262169827e-06
35,0.002792757623670229,1.3502320511300528e-05,2.358398972904142e-07,4.7525795573441075e-29,0.9969978442339197,0.002730790170725706,6.880927260509519e-24,3.0042258068028334,0.052473669627425286,1.0574346937703919e-23,4.49444262169827e-06
36,0.002827955349821575,8.24561976651537e-29,6.242714960411497e-08,6.901176828417367e-06,6.088483179397284e-24,0.0007228439652660472,0.9991730847487517,1.8346256611903702e-23,0.013889853505466768,1.5354911407923788,4.49444262169827e-06
37,0.00290283959104287,1.5152565200666612e-30,4.503604979548797e-09,6.906477261453791e-06,1.118850261852022e-25,5.214724205819552e-05,0.9999404973450643,3.3714002994527193e-25,0.0010020385971346688,1.536670471241684,4.49444262169827e-06
38,0.002985782140213865,2.789125961525028e-30,9.911673884304494e-09,6.905988504197542e-06,2.0594627187304655e-25,0.00011476727190636173,0.9998697336032327,6.205721590614341e-25,0.002205317704236097,1.5365617242184404,4.49444262169827e-06
39,0.003005952133567374,2.169173969039851e-32,8.182429555271087e-11,6.906880770520368e-06,1.6016963669993356e-27,9.474435182048391e-07,0.9999989185982505,4.8263470058945974e-27,1.820566028759151e-05,1.5367602507984703,4.49444262169827e-06
40,0.003165208064390105,6.540181917554338e-29,8.587190137596166e-08,6.899063409452258e-06,4.829204926102948e-24,0.00099431074603226,0.9988670976107263,1.4551708561100874e-23,0.019106240440447342,1.535020911412899,4.49444262169827e-06
41,0.0031797506639776986,9.382045522551562e-32,1.390931810534512e-10,6.906875021148824e-06,6.927608593396848e-27,1.6105599434179114e-06,0.9999980861869903,2.0874769826311548e-26,3.094781550484973e-05,1.5367589715805499,4.49444262169827e-06
42,0.0032685970144302203,1.6044574815966362e-27,5.960917547070608e-08,6.901450805874947e-06,1.1847153598361403e-22,0.0006902146427753057,0.9992127520269924,3.5698697628280674e-22,0.01326286271470569,1.535552099954758,4.49444262169827e-06
43,0.003279792261859704,1.3522902587151609e-05,1.1712188383979796e-07,7.334055776321333e-28,0.9985176041326876,0.0013561542929810206,1.0618465974631315e-22,3.0088052569334716,0.026059267788703523,1.6318054080641674e-22,4.49444262169827e-06
44,0.0033320426046658663,1.3389280315585983e-05,8.958014361447321e-07,4.443844545152445e-28,0.9886510692225534,0.010372484829119852,6.433931447808064e-23,2.979074702376934,0.19931313213789445,9.887420797627834e-23,4.49444262169827e-06
45,0.003408138366447186,1.3542217888888334e-05,3.957859829622524e-09,1.6640096784393253e-26,0.9999438266976257,4.58280589671992e-05,2.4092031327348084e-21,3.0131028536239874,0.0008806119385115226,3.702371614237145e-21,4.49444262169827e-06
46,0.0034087223929757994,3.329478046835532e-26,8.391437366131036e-08,6.899282701181416e-06,2.4584532950028885e-21,0.0009716445326243126,0.9988988473251489,7.407988769867654e-21,0.01867069639652057,1.5350697031647613,4.49444262169827e-06
47,0.003435998405976115,3.6924290910671326e-29,8.120466368632152e-09,6.9061476239946914e-06,2.72645271655306e-24,9.40268800823917e-05,0.9998927714448234,8.215543954751637e-24,0.001806779405621548,1.5365971278959467,4.49444262169827e-06
48,0.00349369169042673,1.35297870437816e-05,7.6904017441256e-08,3.8389926390728314e-29,0.9990259455257895,0.0008904716179523033,5.5582087126288174e-24,3.0103370278802744,0.017110913168627135,8.541643452157878e-24,4.49444262169827e-06
49,0.0036617256287699226,3.292244050314306e-29,8.030149416056725e-09,6.906149955271332e-06,2.4309600843115805e-24,9.298110008852081e-05,0.9998931089740491,7.325144244627822e-24,0.001786684154624373,1.5365976465980054,4.49444262169827e-06
50,0.003678272249590003,5.098302689851362e-28,7.018336475032223e-08,6.90051948331335e-06,3.764535723159347e-23,0.000812653180443981,0.9990779123525568,1.1343570535838585e-22,0.015615588106852445,1.5353448834787704,4.49444262169827e-06
51,0.003755106365476702,1.3488896912539082e-05,3.1805437796627995e-07,1.4292184281800092e-27,0.9960066591249732,0.0036827516424715557,2.0692653168718628e-22,3.001239096349208,0.07076614493436338,3.1799681261476747e-22,4.49444262169827e-06
52,0.003815916697364335,4.564492609123671e-27,2.0851388127920633e-07,6.888011972140803e-06,3.3703756976508274e-22,0.0024143822313319302,0.9972670373624619,1.0155859120521894e-21,0.04639371304297957,1.532561999765412,4.49444262169827e-06
53,0.0038729793404524235,9.402471056024026e-28,2.830909244713304e-08,6.904337893711873e-06,6.942690603057581e-23,0.0003277909814453535,0.999630753265286,2.0920216025521777e-22,0.00629868814220976,1.5361944683372106,4.49444262169827e-06
54,0.0039703863799043495,1.3293975705374239e-05,1.463954094962109e-06,3.747203281842749e-27,0.9816138721091284,0.01695112446556626,5.425313327550387e-22,2.9578697125186517,0.3257253942667843,8.337414886001661e-22,4.49444262169827e-06
55,0.00403192118484412,1.4079616862351916e-27,1.0138896775723611e-08,6.905976625717879e-06,1.0396248294992031e-22,0.0001173982857661037,0.9998680138013116,3.132672513022714e-22,0.0022558741159081764,1.5365590812923509,4.49444262169827e-06
56,0.00418219408097001,1.3497986515770168e-05,2.661590526419907e-07,3.579265433930577e-27,0.9966778263379534,0.00308185567054161,5.182167873207707e-22,3.003261505799315,0.059219590735684995,7.963758212532515e-22,4.49444262169827e-06
57,0.004220874040661406,1.3541221847019933e-05,9.15270822561553e-09,1.365510835700809e-30,0.9998702799621048,0.00010597920854440222,1.9770275532527023e-25,3.012881237296394,0.002036450122074778,3.0382206441092287e-25,4.49444262169827e-06
58,0.004244609200740091,8.066311398114658e-27,1.1850183841043227e-07,6.89618546331445e-06,5.956083673253882e-22,0.0013721327869543952,0.9984504199350559,1.794730087146317e-21,0.026366303540805946,1.534380577031075,4.49444262169827e-06
59,0.004312645160757919,1.408781995561591e-26,2.924771663843266e-07,6.880541953836261e-06,1.0402305377027231e-21,0.0033865931095641176,0.9961855057022754,3.1344976766646726e-21,0.06507529208901351,1.5308999431027064,4.49444262169827e-06
60,0.004367682133090849,4.465110690759452e-28,5.568834320233153e-09,6.906387044798038e-06,3.296993082949872e-23,6.448153259397968e-05,0.9999274355069943,9.934737333619058e-23,0.0012390489297489158,1.536650398306429,4.49444262169827e-06
61,0.004446107323306614,3.0169677162814917e-27,2.110149338479552e-08,6.9049977885860705e-06,2.2276987920250906e-22,0.0002443341919025473,0.9997262948248571,6.712662659694831e-22,0.004695018973636849,1.5363412929670348,4.49444262169827e-06
62,0.0045134916324704915,1.830327843844e-29,3.980286698906812e-11,6.906884676256016e-06,1.3514957766159713e-24,4.6087739686641974e-07,0.9999994840823748,4.072424542717585e-24,8.856018496466689e-06,1.5367611198129347,4.49444262169827e-06
63,0.004617810851369947,1.3092292986352486e-05,2.6765300252048474e-06,2.1705520726500156e-25,0.9667218218192812,0.030991541161846926,3.142590407344872e-20,2.912995912584469,0.5955199010180029,4.829413245084105e-20,4.49444262169827e-06
64,0.004631561996265147,3.0189657149606433e-25,8.798018084563868e-09,6.90609979602737e-06,2.2291740942697893e-20,0.00010187225140116503,0.9998858467682307,6.717108146815983e-20,0.001957532629761207,1.5365864863167016,4.49444262169827e-06
65,0.004776849244974255,4.0702325520875807e-25,1.3016034638891182e-07,6.895210766428044e-06,3.0054190141359487e-20,0.00150712665083721,0.9983093003957515,9.056145321418304e-20,0.02896028659049371,1.5341637098979404,4.49444262169827e-06
66,0.004784684367691609,1.3531799604189528e-05,6.510926750024992e-08,1.9098799659245016e-25,0.9991745509737506,0.0007539002083853938,2.765181511064471e-20,3.0107848165333575,0.014486616691003106,4.249425627783038e-20,4.49444262169827e-06
67,0.004838401905572943,2.1780047971133572e-25,4.1842749324098006e-07,6.8693829425145835e-06,1.608216962140532e-20,0.004844971944237308,0.9945698705660889,4.845995333433306e-20,0.09309886196363834,1.5284170965606672,4.49444262169827e-06
68,0.0048737795351588556,1.8767069695392938e-26,3.5403132565799505e-08,6.903726140603359e-06,1.3857416592381192e-21,0.00040993287197939245,0.9995421818149762,4.175616706015842e-21,0.007877090786492692,1.5360583551058256,4.49444262169827e-06
69,0.004915841904190759,1.824696228842285e-27,2.4960019209780918e-09,6.906651649134006e-06,1.3473374484148546e-22,2.8901206243005326e-05,0.9999657457165688,4.0598943682872183e-22,0.0005553529394118625,1.536709271977369,4.49444262169827e-06
70,0.004923870158323052,5.252699173012859e-28,1.377937155572402e-09,6.906762856109807e-06,3.878540542360965e-23,1.5955134324372845e-05,0.9999818465961462,1.1687098078978422e-22,0.00030658688330339275,1.5367340151958637,4.49444262169827e-06
71,0.005045380488571378,1.3519656309949105e-05,1.3933415278200794e-07,1.839021960318236e-25,0.998277902270332,0.00161335015506287,2.6625911648075516e-20,3.008082969994746,0.03100143099153842,4.0917686910492656e-20,4.49444262169827e-06
72,0.005048846576977284,3.1466311527926903e-25,1.466600306550502e-09,6.90675757991849e-06,2.3234409769105947e-20,1.6981764949548263e-05,0.9999810826933389,7.001159916029152e-20,0.00032631416840656703,1.5367328412591243,4.49444262169827e-06
73,0.005288173550312358,1.2958587378761985e-05,3.5044416616212e-06,1.5001504535910422e-23,0.9568491334604061,0.040577929999911874,2.1719628312227186e-18,2.883246816012405,0.7797277563857321,3.337789754726461e-18,4.49444262169827e-06
74,0.005338164547092208,3.4626089108829303e-23,6.432951116599047e-07,6.84956016171413e-06,2.556755793706847e-18,0.007448714097910036,0.991699868893457,7.704200948447193e-18,0.1431312324589938,1.5240065873009088,4.49444262169827e-06
75,0.0053833176124402915,2.3947603127467047e-24,1.2372331318486102e-07,6.895849795763416e-06,1.7682670673290391e-19,0.0014325922433675057,0.9984018209800146,5.328269853052035e-19,0.02752806601369202,1.5343058920079726,4.49444262169827e-06
76,0.0054556121586058345,1.411860636653787e-25,1.3777358083074659e-08,6.905645535195078e-06,1.0425037754987898e-20,0.00015952802924392147,0.999820077522149,3.1413475607355766e-20,0.003065420841409862,1.5364854146442992,4.49444262169827e-06
77,0.005494167523962409,1.7817757859676494e-26,1.8236944237242754e-09,6.906700920501821e-06,1.3156454226006527e-21,2.1116557732303384e-05,0.999972879373015,3.964397670504441e-21,0.0004057665381953801,1.5367202347088935,4.49444262169827e-06
78,0.0055268802397081835,5.302559838909857e-26,1.3380166202416593e-09,6.906766425220976e-06,3.915357159452649e-21,1.5492894445778172e-05,0.9999823633427686,1.1798036564779263e-20,0.00029770468395390846,1.5367348093123914,4.49444262169827e-06
79,0.0055598995228592525,1.3423378004957874e-05,7.160651830643602e-07,1.1801553583038585e-24,0.9911688085080845,0.008291318754702227,1.7086643324130754e-19,2.986661335969112,0.15932235503627096,2.625810267565336e-19,4.49444262169827e-06
80,0.005744978678867356,5.900300894089454e-23,2.9072833945788967e-07,6.881093280631171e-06,4.356723177186712e-18,0.0033663434425829047,0.9962653284496228,1.3127992480322211e-17,0.06468618334436207,1.5310226116605936,4.49444262169827e-06
81,0.005780464320729619,1.34141068466633e-05,7.803573791089387e-07,3.1546113025468335e-23,0.9904842354507714,0.009035758092702401,4.567340882166382e-18,2.9845985310620438,0.17362717577960152,7.018915509827627e-18,4.49444262169827e-06
82,0.005832296706734608,1.3323332453709279e-05,1.331451640786764e-06,3.300116062905712e-23,0.9837815450494395,0.01541687854866994,4.7780070393567774e-18,2.9644015009529534,0.2962439957201326,7.342659236483322e-18,4.49444262169827e-06
83,0.005925530248039651,1.4038231244990838e-22,7.454661480112159e-07,6.840799339259998e-06,1.0365689568988786e-17,0.008631752527821869,0.9904314507360803,3.1234643373167265e-17,0.1658639815340515,1.5220573305873317,4.49444262169827e-06
84,0.00598297429806688,1.3528593354381159e-05,8.739396165294582e-08,8.568735134250919e-24,0.9989378046941504,0.0010119346819794596,1.2406071789422507e-18,3.0100714355697447,0.019444894285895485,1.9065178611654264e-18,4.49444262169827e-06
85,0.006018689035143138,1.9798407501216938e-25,8.934483409465733e-10,6.906798029575288e-06,1.4618946114823576e-20,1.0345238339820372e-05,0.9999869391159989,4.4050862737982646e-20,0.00019878957551558972,1.5367418411864127,4.49444262169827e-06
86,0.006094242389839489,2.0127951155476077e-22,2.808860379227512e-08,6.904403271229215e-06,1.486227785369198e-17,0.0003252379433107536,0.9996402188183794,4.47840874823996e-17,0.006249630077969837,1.5362090146386866,4.49444262169827e-06
87,0.006121749651347698,1.2916143841258396e-05,3.8035942153454626e-06,3.204450074707458e-22,0.9537151450946787,0.04404181741948511,4.639498951663699e-17,2.873803256248469,0.8462883021317193,7.129805282721852e-17,4.49444262169827e-06
88,0.006217319702247958,4.535850584801197e-22,4.114210717584878e-07,6.8705132745120486e-06,3.349226713311356e-17,0.00476384458989153,0.9947335234236779,1.009213147566512e-16,0.09153995420304825,1.5286685920391072,4.49444262169827e-06
89,0.006222531552596765,2.5412827846972055e-25,1.9972353412898046e-10,6.9068704173411176e-06,1.8764577953925694e-20,2.3125988016794647e-06,0.999997419633899,5.654277957467741e-20,4.4437887173095765e-05,1.5367579472471466,4.49444262169827e-06
90,0.006321282487881767,1.3527502409476189e-05,9.438309139908797e-08,1.6314959375527953e-23,0.9988572504133123,0.0010928618153100396,2.3621287632670636e-18,3.0098287036012232,0.020999954687022874,3.6300295161768426e-18,4.49444262169827e-06
91,0.006438245778632008,1.3324744890362896e-05,1.3245750541219885e-06,5.481908947185653e-22,0.9838858379595059,0.015337254551678505,7.936872231003803e-17,2.964715763871073,0.29471397581698006,1.219708295021966e-16,4.49444262169827e-06
92,0.006482944117886435,1.5054711772380635e-22,1.179604984899282e-08,6.905847183576052e-06,1.1116248625608137e-17,0.00013658646120148787,0.9998492727796915,3.349628205219374e-17,0.0026245857032513556,1.5365302808041208,4.49444262169827e-06
93,0.006539613812164439,3.1686308999334734e-19,9.938333247744722e-07,6.819316918666963e-06,2.3396853702018772e-14,0.011507596067563613,0.9873211614353589,7.05010869342498e-14,0.22112493326234572,1.5172775564526433,4.49444262169827e-06
94,0.006551518222521658,1.3005287040966293e-05,3.293502684381275e-06,1.9295908400467242e-19,0.9602973898179101,0.03813546758245078,2.7937195059448487e-14,2.893637350753877,0.7327944667667805,4.29328173137876e-14,4.49444262169827e-06
95,0.006564234349526744,2.851373677879253e-20,7.397013113478314e-08,6.900396457518194e-06,2.105425810009262e-15,0.000856500148409654,0.9990601003088566,6.3442208920710015e-15,0.016458132267095846,1.5353175106084256,4.49444262169827e-06
96,0.0066042727255130294,1.961190030820234e-23,9.7812289431563e-10,6.906800842686036e-06,1.4481231068573527e-18,1.1325684993280679e-05,0.9999873464066122,4.363588982874096e-18,0.0002176294096165447,1.5367424670951149,4.49444262169827e-06
97,0.006707323516145337,1.7599969953861015e-21,1.6711143400208445e-07,6.8922392157062666e-06,1.2995641814231434e-16,0.0019349832943101359,0.9978790703676004,3.9159405148242143e-16,0.03718179273116178,1.533502548776997,4.49444262169827e-06
98,0.006787992816366387,3.404767763364981e-21,1.8174492842509708e-07,6.89088113460212e-06,2.514046468791068e-16,0.002104424526234199,0.9976824433110988,7.575506130454181e-16,0.04043770133979883,1.5332003798055678,4.49444262169827e-06
99,0.006815680210522816,1.352594210493261e-05,1.041798279272642e-07,4.192719683446287e-20,0.998742039086119,0.0012062982275697922,6.0703453392840375e-15,3.009481540521191,0.0231796991743325,9.328675514077485e-15,4.49444262169827e-06
100,0.00681982231979715,8.518611039009954e-20,1.8972163749300125e-07,6.890162774458689e-06,6.29005720509456e-15,0.0021967868405314613,0.9975784369744524,1.8953654003465976e-14,0.0422124951772803,1.533040546828735,4.49444262169827e-06
101,0.00695144255504847,2.4078191416914903e-25,1.9006552757347006e-10,6.906869987314526e-06,1.7779095760335795e-20,2.2007687437732098e-06,0.9999973573733589,5.3573253556893146e-20,4.228900968851436e-05,1.53675785156752,4.49444262169827e-06
102,0.007044227863666316,3.941469416027742e-21,2.2854822857220195e-09,6.906686150899727e-06,2.9103416021007243e-16,2.6463599386375264e-05,0.9999707409857151,8.769651206579244e-16,0.0005085129521262921,1.5367169485167365,4.49444262169827e-06
103,0.007092827017864123,1.2511405147392492e-05,6.360929863492127e-06,3.619976906007655e-18,0.9238296446783142,0.07365320688937534,5.241111163825063e-13,2.783750111079387,1.4152878118374077,8.054340016559852e-13,4.49444262169827e-06
104,0.007110589958533844,7.355046260397064e-18,3.812929526703562e-07,6.873581664277867e-06,5.430892608214588e-13,0.004414991098970054,0.9951777740991424,1.6364757277995656e-12,0.08483653809029623,1.5293512995568324,4.49444262169827e-06
105,0.007208748027928538,2.3673520126910237e-18,1.370165049892587e-06,6.786986898889445e-06,1.748029052650925e-13,0.015865141112706264,0.9826403241819105,5.267287207677147e-13,0.30485761310595094,1.5100842240422048,4.49444262169827e-06
106,0.007253834049930894,1.3531999743361555e-05,5.898086545920813e-08,3.994155839401455e-23,0.9991893290500738,0.0006829394411521709,5.782858648960608e-18,3.0108293468987157,0.013123065622077431,8.886876917993055e-18,4.49444262169827e-06
107,0.007325616287852048,8.380529428064648e-20,3.4464464906983143e-09,6.906576022294912e-06,6.1880991243886555e-15,3.990640391579578e-05,0.9999547962359242,1.8646426561561e-14,0.0007668240048409028,1.536692445232551,4.49444262169827e-06
108,0.007357182493505772,1.3068972998704835e-05,2.9365561099432405e-06,8.059346162418344e-18,0.9649998972513664,0.03400238319703278,1.1668563154334151e-12,2.9078072852928294,0.6533749247940411,1.7931803430995943e-12,4.49444262169827e-06
109,0.007407755313603611,3.464349290826959e-17,2.234665141639562e-07,6.887427800178431e-06,2.5580408728537183e-12,0.002587518767504449,0.9971824591932338,7.708073241611259e-12,0.049720629001937765,1.5324320232563005,4.49444262169827e-06
110,0.007470048993822144,4.2535717984155806e-08,8.609156265713905e-05,1.3876495829511666e-14,0.0031407948802320805,0.9968542040070131,2.0090806956841877e-09,0.009464069644320713,19.155114416525464,3.087478692578857e-09,4.49444262169827e-06
111,0.0074967229577044695,5.542724748194994e-17,2.248338558728363e-07,6.887141401655054e-06,4.092692526819702e-12,0.0026033512171515713,0.9971409935558236,1.2332396282991415e-11,0.05002485843013845,1.5323683004440445,4.49444262169827e-06
112,0.007624195191636512,1.3485639778694123e-05,3.546548072778018e-07,3.5084445055112145e-18,0.9957661556189953,0.004106548013469667,5.079631208414302e-13,3.000514393840106,0.07890963065488907,7.806183771427287e-13,4.49444262169827e-06
113,0.0076653836655411626,7.056825949003446e-18,2.7700599706536093e-07,6.8828510002103665e-06,5.210689712484654e-13,0.003207452440019814,0.9965198163634575,1.5701226031754198e-12,0.06163300332905161,1.5314136989938059,4.49444262169827e-06
114,0.007733280665357755,6.638686665315616e-18,3.8672708693386826e-07,6.873291590107935e-06,4.901939846802398e-13,0.004477912939607261,0.9951357762905971,1.4770878669727286e-12,0.08604561666152488,1.5292867589242451,4.49444262169827e-06
115,0.007760183464882924,8.002764726529667e-22,3.3123884397006644e-11,6.906885103212541e-06,5.909161446422241e-17,3.835414574329399e-07,0.9999995458984212,1.7805911433586714e-16,7.369964906680787e-06,1.5367612148094807,4.49444262169827e-06
116,0.007857538489803091,1.285021234529817e-05,4.320692528022571e-06,9.484986151810096e-17,0.9488468293644716,0.05002929878197335,1.3732647500175213e-11,2.859133696191807,0.9613411254074379,2.110380963819291e-11,4.49444262169827e-06
117,0.00790202331061696,2.062714790282561e-16,1.8597625428286708e-06,6.7455413946682345e-06,1.5230879739967402e-11,0.02153419048341318,0.976639719744251,4.589478526934989e-11,0.41379158649175074,1.500862723689498,4.49444262169827e-06
